Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
283110,Asamayama,17795,Confirmed Eruption,,2,,,1949,,3,,10,,Historical Observations,,1949,,10,,24,,36.406,138.523
283110,Asamayama,17794,Confirmed Eruption,E corner of crater bottom,1,,,1947,,6,,0,,Historical Observations,,1947,,8,,14,,36.406,138.523
283110,Asamayama,17793,Confirmed Eruption,,2,,,1946,,10,,29,,Historical Observations,,1946,,10,,30,,36.406,138.523
283110,Asamayama,17792,Confirmed Eruption,,2,,,1944,,1,?,0,,Historical Observations,,1945,,11,,0,,36.406,138.523
283110,Asamayama,17791,Confirmed Eruption,,1,,,1938,,3,,25,,Historical Observations,,1942,,12,,0,,36.406,138.523
283110,Asamayama,17790,Confirmed Eruption,,3,,,1934,,11,,13,,Historical Observations,,1937,,7,,0,,36.406,138.523
283110,Asamayama,17789,Confirmed Eruption,,1,,,1934,,6,,0,,Historical Observations,,1934,,6,,0,,36.406,138.523
283110,Asamayama,17788,Confirmed Eruption,,1,,,1934,,1,,9,,Historical Observations,,1934,,2,,11,,36.406,138.523
283110,Asamayama,17787,Confirmed Eruption,,2,,,1933,,1,,9,,Historical Observations,,1933,,8,,3,,36.406,138.523
283110,Asamayama,17786,Confirmed Eruption,,3,,,1931,,3,,31,,Historical Observations,,1932,,9,,21,,36.406,138.523
283110,Asamayama,17785,Confirmed Eruption,,2,,,1930,,4,,18,,Historical Observations,,1930,,10,,17,,36.406,138.523
283110,Asamayama,17784,Confirmed Eruption,,2,,,1929,,9,,18,,Historical Observations,,1929,,11,,15,,36.406,138.523
283110,Asamayama,17783,Confirmed Eruption,,2,,,1929,,1,,22,,Historical Observations,,1929,,4,,5,,36.406,138.523
283110,Asamayama,17782,Confirmed Eruption,,2,,,1927,,3,?,0,,Historical Observations,,1928,,7,,25,,36.406,138.523
283110,Asamayama,17781,Confirmed Eruption,,2,,,1924,,9,,7,,Historical Observations,,1924,,9,,29,,36.406,138.523
283110,Asamayama,17780,Confirmed Eruption,,2,,,1920,,12,,6,,Historical Observations,,1922,,4,,5,,36.406,138.523
283110,Asamayama,17779,Confirmed Eruption,,2,,,1919,,3,,14,,Historical Observations,,1919,,8,?,27,,36.406,138.523
283110,Asamayama,17777,Confirmed Eruption,,1,,,1917,,5,?,3,,Historical Observations,,1917,,7,?,31,,36.406,138.523
283110,Asamayama,17776,Confirmed Eruption,,1,,,1916,,5,?,12,,Historical Observations,,1916,,10,,2,,36.406,138.523
283110,Asamayama,17775,Confirmed Eruption,,1,,,1915,,5,?,13,,Historical Observations,,1915,,8,,27,,36.406,138.523
283110,Asamayama,17774,Confirmed Eruption,,2,,,1914,,11,,12,,Historical Observations,,1914,,12,,16,,36.406,138.523
283110,Asamayama,17773,Confirmed Eruption,,1,,,1909,,1,,29,,Historical Observations,,1914,,6,,24,,36.406,138.523
283110,Asamayama,17772,Confirmed Eruption,,2,,,1908,,8,,5,,Historical Observations,,1908,,9,,23,,36.406,138.523
283110,Asamayama,17771,Confirmed Eruption,,2,,,1908,,2,?,13,,Historical Observations,,1908,,2,,19,,36.406,138.523
283110,Asamayama,17770,Confirmed Eruption,,2,,,1907,,8,,24,,Historical Observations,,1907,,8,,24,,36.406,138.523
283110,Asamayama,17769,Confirmed Eruption,,2,,,1907,,1,,18,,Historical Observations,,1907,,3,,28,,36.406,138.523
283110,Asamayama,17768,Confirmed Eruption,,2,,,1906,,4,,6,,Historical Observations,,1906,,4,,6,,36.406,138.523
283110,Asamayama,17766,Confirmed Eruption,,2,,,1904,,8,,4,,Historical Observations,,1904,,8,,4,,36.406,138.523
283110,Asamayama,17764,Confirmed Eruption,,2,,,1902,,8,,5,,Historical Observations,,1902,,8,?,20,,36.406,138.523
283110,Asamayama,17763,Confirmed Eruption,,2,,,1902,,2,,7,,Historical Observations,,1902,,2,,7,,36.406,138.523
283110,Asamayama,17762,Confirmed Eruption,,2,,,1900,,1,,22,,Historical Observations,,1901,,10,,0,,36.406,138.523
283110,Asamayama,17761,Confirmed Eruption,,2,,,1899,,7,,10,,Historical Observations,,1899,,8,,7,,36.406,138.523
283110,Asamayama,17760,Confirmed Eruption,,2,,,1899,,3,,11,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17759,Confirmed Eruption,,2,,,1894,,4,,6,,Historical Observations,,1894,,6,,14,,36.406,138.523
283110,Asamayama,17757,Confirmed Eruption,,,,,1891,,10,?,0,,Historical Observations,,1891,,11,?,0,,36.406,138.523
283110,Asamayama,17756,Confirmed Eruption,,2,,,1889,,12,,24,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17755,Confirmed Eruption,,2,,,1879,,9,,27,,Historical Observations,,1879,,9,,28,,36.406,138.523
283110,Asamayama,17753,Confirmed Eruption,,2,,,1875,,6,,14,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17752,Confirmed Eruption,,2,,,1869,,5,,0,,Historical Observations,,1869,,10,,23,,36.406,138.523
283110,Asamayama,17751,Confirmed Eruption,,3,,,1815,,2,,28,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17750,Confirmed Eruption,,2,,,1803,,11,,7,,Historical Observations,,1803,,11,,21,,36.406,138.523
283110,Asamayama,17749,Confirmed Eruption,,2,,,1803,,7,,4,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17748,Confirmed Eruption,,4,,,1783,,5,,9,,Historical Observations,,1783,,8,,5,,36.406,138.523
283110,Asamayama,17746,Confirmed Eruption,,2,,,1777,,0,,0,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17745,Confirmed Eruption,,2,,,1776,,9,,5,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17744,Confirmed Eruption,Volcano Uncertain,,,,1769,,8,,6,,,,,,,,,,36.406,138.523
283110,Asamayama,17743,Confirmed Eruption,,2,,,1762,,4,,0,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17742,Confirmed Eruption,,2,,,1755,,7,,5,,Historical Observations,,1755,,8,,6,,36.406,138.523
283110,Asamayama,17741,Confirmed Eruption,,2,,,1754,,8,,7,,Historical Observations,,1754,,8,,19,,36.406,138.523
283110,Asamayama,17740,Confirmed Eruption,,2,?,,1752,,9,,0,,Historical Observations,,1752,,10,,0,,36.406,138.523
283110,Asamayama,17739,Confirmed Eruption,,2,,,1733,,7,,30,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17738,Confirmed Eruption,,2,,,1732,,7,,30,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17737,Confirmed Eruption,,2,,,1731,,0,,0,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17736,Confirmed Eruption,,2,,,1729,,11,,0,,Historical Observations,,1729,,12,,0,,36.406,138.523
283110,Asamayama,17735,Confirmed Eruption,,2,,,1729,,2,,0,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17734,Confirmed Eruption,,2,,,1728,,11,,10,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17733,Confirmed Eruption,,2,,,1723,,8,,20,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17732,Confirmed Eruption,,2,,,1722,,11,,18,,Historical Observations,,1723,,2,,5,,36.406,138.523
283110,Asamayama,17731,Confirmed Eruption,,1,,,1721,,6,,22,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17730,Confirmed Eruption,,2,,,1720,,6,,6,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17729,Confirmed Eruption,Volcano Uncertain,,,,1719,,6,,10,,,,1719,,6,,11,,36.406,138.523
